%%( TESLA 9-cell cavity longitudinal wakefield, 25-Jan-2005
%%( Units are V/C/m,  Based on equations from preprint: tesla 2003-19
%%( #     z[m]            W(z)
152	4.530000E-03	8.266184E+12
153	4.560000E-03	8.222210E+12
154	4.590000E-03	8.178613E+12
155	4.620000E-03	8.135388E+12
156	4.650000E-03	8.092531E+12
157	4.680000E-03	8.050036E+12
158	4.710000E-03	8.007900E+12
159	4.740000E-03	7.966117E+12
160	4.770000E-03	7.924683E+12
161	4.800000E-03	7.883594E+12
162	4.830000E-03	7.842844E+12
163	4.860000E-03	7.802431E+12
164	4.890000E-03	7.762350E+12
165	4.920000E-03	7.722596E+12
166	4.950000E-03	7.683166E+12
167	4.980000E-03	7.644056E+12
168	5.010000E-03	7.605262E+12
169	5.040000E-03	7.566779E+12
170	5.070000E-03	7.528605E+12
171	5.100000E-03	7.490736E+12
172	5.130000E-03	7.453167E+12
173	5.160000E-03	7.415895E+12
174	5.190000E-03	7.378918E+12
175	5.220000E-03	7.342230E+12
176	5.250000E-03	7.305830E+12
177	5.280000E-03	7.269713E+12
178	5.310000E-03	7.233876E+12
179	5.340000E-03	7.198316E+12
180	5.370000E-03	7.163030E+12
181	5.400000E-03	7.128015E+12
182	5.430000E-03	7.093267E+12
183	5.460000E-03	7.058784E+12
184	5.490000E-03	7.024562E+12
185	5.520000E-03	6.990599E+12
186	5.550000E-03	6.956892E+12
187	5.580000E-03	6.923438E+12
188	5.610000E-03	6.890233E+12
189	5.640000E-03	6.857276E+12
190	5.670000E-03	6.824564E+12
191	5.700000E-03	6.792093E+12
192	5.730000E-03	6.759862E+12
193	5.760000E-03	6.727867E+12
194	5.790000E-03	6.696106E+12
195	5.820000E-03	6.664577E+12
196	5.850000E-03	6.633277E+12
197	5.880000E-03	6.602203E+12
198	5.910000E-03	6.571353E+12
199	5.940000E-03	6.540726E+12
200	5.970000E-03	6.510318E+12
