190    0.028350    -59.6428e12
191    0.028500    -79.1169e12
192    0.028650    -98.1052e12
193    0.028800   -116.7219e12
194    0.028950   -135.0900e12
195    0.029100   -153.3352e12
196    0.029250   -171.5833e12
197    0.029400   -189.9400e12
198    0.029550   -208.5110e12
199    0.029700   -227.3678e12
200    0.029850   -246.5704e12
