%%( TESLA 9-cell cavity longitudinal wakefield, 25-Jan-2005
%%( Units are V/C/m**2,  Based on equations from tesla2003-19
%%( #     z[m]            W(z)
1	0.000000E+00	0.000000E+00
2	3.000000E-05	1.750662E+12
3	6.000000E-05	3.334073E+12
4	9.000000E-05	4.817809E+12
5	1.200000E-04	6.225599E+12
6	1.500000E-04	7.570977E+12
7	1.800000E-04	8.862962E+12
8	2.100000E-04	1.010810E+13
9	2.400000E-04	1.131140E+13
10	2.700000E-04	1.247685E+13
11	3.000000E-04	1.360772E+13
12	3.300000E-04	1.470674E+13
13	3.600000E-04	1.577622E+13
14	3.900000E-04	1.681817E+13
15	4.200000E-04	1.783434E+13
16	4.500000E-04	1.882627E+13
17	4.800000E-04	1.979534E+13
18	5.100000E-04	2.074277E+13
19	5.400000E-04	2.166968E+13
20	5.700000E-04	2.257706E+13
21	6.000000E-04	2.346584E+13
22	6.300000E-04	2.433685E+13
23	6.600000E-04	2.519086E+13
24	6.900000E-04	2.602859E+13
25	7.200000E-04	2.685070E+13
26	7.500000E-04	2.765778E+13
27	7.800000E-04	2.845043E+13
28	8.100000E-04	2.922916E+13
29	8.400000E-04	2.999447E+13
30	8.700000E-04	3.074683E+13
31	9.000000E-04	3.148668E+13
32	9.300000E-04	3.221444E+13
33	9.600000E-04	3.293049E+13
34	9.900000E-04	3.363520E+13
35	1.020000E-03	3.432892E+13
36	1.050000E-03	3.501198E+13
37	1.080000E-03	3.568469E+13
38	1.110000E-03	3.634735E+13
39	1.140000E-03	3.700026E+13
40	1.170000E-03	3.764366E+13
41	1.200000E-03	3.827783E+13
42	1.230000E-03	3.890301E+13
43	1.260000E-03	3.951944E+13
44	1.290000E-03	4.012734E+13
45	1.320000E-03	4.072692E+13
46	1.350000E-03	4.131840E+13
47	1.380000E-03	4.190197E+13
48	1.410000E-03	4.247783E+13
49	1.440000E-03	4.304615E+13
50	1.470000E-03	4.360711E+13
51	1.500000E-03	4.416088E+13
52	1.530000E-03	4.470762E+13
53	1.560000E-03	4.524749E+13
54	1.590000E-03	4.578065E+13
55	1.620000E-03	4.630724E+13
56	1.650000E-03	4.682739E+13
